日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2020-01-20,'603259,药明康德,98.01,99.31,96.36,97.53,96.93,1.08,1.1142,0.8896,8949866,875884166.0,1.61826911303e+11,98605557961.0
2020-01-17,'603259,药明康德,96.93,98.0,94.45,97.99,95.49,1.44,1.508,1.2329,12404247,1200443564.0,1.6004369465e+11,97518995338.9
2020-01-16,'603259,药明康德,95.49,95.96,93.39,94.8,94.0,1.49,1.5851,1.0926,10992404,1046288919.0,1.57666072445e+11,96070245176.0
2020-01-15,'603259,药明康德,94.0,95.17,92.16,92.28,92.5,1.5,1.6216,0.9701,9759889,919191692.0,1.55205893914e+11,94571191188.0
2020-01-14,'603259,药明康德,92.5,93.95,92.47,93.8,93.0,-0.5,-0.5376,0.7964,8012579,746379608.0,1.52729204118e+11,93062076435.0
2020-01-13,'603259,药明康德,93.0,93.12,90.9,91.96,91.02,1.98,2.1753,1.2611,12687430,1171780654.0,1.53554767383e+11,93565114686.0
2020-01-10,'603259,药明康德,91.02,92.8,90.82,91.48,91.3,-0.28,-0.3067,1.0706,10771472,990871630.0,1.50285536852e+11,91573083212.0
2020-01-09,'603259,药明康德,91.3,91.72,88.52,88.99,87.36,3.94,4.5101,1.7888,17997092,1632541706.0,1.5074785228e+11,91854784632.6
2020-01-08,'603259,药明康德,87.36,88.31,86.36,87.4,87.91,-0.55,-0.6256,0.8461,8512449,743711014.0,1.44242413748e+11,87890843214.7
2020-01-07,'603259,药明康德,87.91,88.46,86.21,86.95,86.6,1.31,1.5127,1.248,12556187,1101391823.0,1.4515053334e+11,88444185290.8
2020-01-06,'603259,药明康德,86.6,88.4,85.94,88.06,89.26,-2.66,-2.9801,1.9933,20054327,1743784272.0,1.42987557585e+11,87126225073.2
2020-01-03,'603259,药明康德,89.26,92.03,88.02,91.65,91.62,-2.36,-2.5759,1.7048,17152054,1534585031.0,1.47379554157e+11,89802388568.5
2020-01-02,'603259,药明康德,91.62,92.78,90.39,92.49,92.12,-0.5,-0.5428,1.1543,11612961,1058576881.0,1.50090398565e+11,92176729113.2
2019-12-31,'603259,药明康德,92.12,93.42,90.58,91.09,90.99,1.13,1.2419,0.7418,7463430,688594586.0,1.50909490458e+11,92679767364.2
2019-12-30,'603259,药明康德,90.99,91.81,89.87,90.23,91.22,-0.23,-0.2521,0.7687,7733312,703169155.0,1.49058342779e+11,91542900917.0
2019-12-27,'603259,药明康德,91.22,93.49,90.63,92.8,93.15,-1.93,-2.0719,0.9544,9601792,881148712.0,1.4943512505e+11,91774298512.4
2019-12-26,'603259,药明康德,93.15,93.95,90.74,90.95,91.15,2.0,2.1942,0.9034,9088457,844491106.0,1.52596819759e+11,93716026161.3
2019-12-25,'603259,药明康德,91.15,92.1,90.12,91.9,92.05,-0.9,-0.9777,0.7492,7537324,683953728.0,1.49320452185e+11,91703873157.3
2019-12-24,'603259,药明康德,92.05,92.95,91.37,92.01,92.6,-0.55,-0.594,0.5152,5183137,477134955.0,1.50794817593e+11,92609342009.1
2019-12-23,'603259,药明康德,92.6,94.14,91.63,92.12,92.5,0.1,0.1081,0.7126,7169468,665680599.0,1.51695818676e+11,93162684085.2
2019-12-20,'603259,药明康德,92.5,94.86,92.07,94.18,94.3,-1.8,-1.9088,0.6707,6747344,626446690.0,1.51532000298e+11,93062076435.0
2019-12-19,'603259,药明康德,94.3,95.03,92.9,94.24,94.64,-0.34,-0.3593,0.6993,7035155,661677145.0,1.54480731114e+11,94873014138.6
2019-12-18,'603259,药明康德,94.64,98.0,93.87,97.99,97.8,-3.16,-3.2311,1.109,11157307,1061528992.0,1.55037713602e+11,95215080149.3
2019-12-17,'603259,药明康德,97.8,98.26,95.61,96.18,96.05,1.75,1.822,0.8909,8963102,873257936.0,1.60214374369e+11,98394281895.6
2019-12-16,'603259,药明康德,96.05,97.0,94.02,95.0,94.58,1.47,1.5542,1.1437,11506205,1104139571.0,1.57347552741e+11,96633648017.1
2019-12-13,'603259,药明康德,94.58,96.98,91.77,92.0,91.3,3.28,3.5926,2.1196,21324992,2026856806.0,1.54939422574e+11,95154715559.2
2019-12-12,'603259,药明康德,91.3,92.39,89.88,90.31,90.05,1.25,1.3881,1.0885,10950882,1000758445.0,1.49566179753e+11,91854784632.6
2019-12-11,'603259,药明康德,90.05,90.58,89.51,90.5,90.39,-0.34,-0.3761,0.5287,5319457,478668527.0,1.47518450019e+11,90597189005.1
2019-12-10,'603259,药明康德,90.39,91.0,89.7,90.48,90.5,-0.11,-0.1215,0.576,5794558,522944785.0,1.48075432507e+11,90939255015.8
2019-12-09,'603259,药明康德,90.5,93.6,89.68,93.47,93.05,-2.55,-2.7405,1.1054,11121054,1007087165.0,1.48255632724e+11,91049923431.0
2019-12-06,'603259,药明康德,93.05,93.05,91.05,91.5,91.46,1.59,1.7385,0.6517,6556242,605186037.0,1.5243300138e+11,93615418511.1
2019-12-05,'603259,药明康德,91.46,91.69,89.92,90.38,89.91,1.55,1.7239,0.8022,8070786,734393939.0,1.49828289159e+11,92015756872.9
2019-12-04,'603259,药明康德,89.91,90.98,88.0,88.45,88.78,1.13,1.2728,0.6321,6358975,572151224.0,1.47289104289e+11,90456338294.8
2019-12-03,'603259,药明康德,88.78,89.2,85.8,88.1,87.88,0.9,1.0241,0.8231,8281221,725671085.0,1.4543795661e+11,89319471847.6
2019-12-02,'603259,药明康德,87.88,88.89,86.38,87.55,87.99,-0.11,-0.125,0.7273,7317324,641191709.0,1.43963591202e+11,88414002995.8
2019-11-29,'603259,药明康德,87.99,90.3,86.38,90.0,90.65,-2.66,-2.9344,1.3124,13203382,1155628353.0,1.44143791418e+11,88524671411.0
2019-11-28,'603259,药明康德,90.65,90.7,89.46,90.28,90.29,0.36,0.3987,0.6418,6456944,582279772.0,1.48501360292e+11,91200834906.3
2019-11-27,'603259,药明康德,90.29,90.41,88.61,90.03,90.69,-0.4,-0.4411,0.6151,6188459,555683117.0,1.47911614128e+11,90838647365.6
2019-11-26,'603259,药明康德,90.69,90.99,89.5,90.45,89.9,0.79,0.8788,0.8739,8792557,794933974.0,1.48566887643e+11,91241077966.4
2019-11-25,'603259,药明康德,89.9,92.0,87.51,91.3,91.17,-1.27,-1.393,1.5685,15780133,1408517322.0,1.47272722451e+11,90446277529.8
2019-11-22,'603259,药明康德,91.17,96.0,90.0,95.54,95.0,-3.83,-4.0316,1.5885,15981423,1474683596.0,1.49353215861e+11,91723994687.3
2019-11-21,'603259,药明康德,95.0,99.32,94.8,99.32,98.4,-3.4,-3.4553,1.1057,11124572,1065846486.0,1.55627459765e+11,95577267690.0
2019-11-20,'603259,药明康德,98.4,100.47,97.2,98.19,98.8,-0.4,-0.4049,1.0041,10101767,1002542814.0,1.61197284641e+11,98997927796.8
2019-11-19,'603259,药明康德,98.8,98.8,96.36,97.0,97.15,1.65,1.6984,0.8535,8587137,838185791.0,1.61852558156e+11,99400358397.6
2019-11-18,'603259,药明康德,97.15,98.4,95.77,97.0,97.13,0.02,0.0206,0.5278,5309899,515099833.0,1.59149554907e+11,97740332169.3
2019-11-15,'603259,药明康德,97.13,99.3,96.68,97.93,98.34,-1.21,-1.2304,0.6454,6492852,635572708.0,1.59116791231e+11,97720210639.3
2019-11-14,'603259,药明康德,98.34,99.32,96.46,96.92,96.25,2.09,2.1714,1.1208,11276515,1106723339.0,1.61098993614e+11,98937563206.7
2019-11-13,'603259,药明康德,96.25,98.15,92.4,92.4,92.58,3.67,3.9641,1.2086,12159692,1164927106.0,1.57675189499e+11,96834863317.5
2019-11-12,'603259,药明康德,92.58,93.59,91.11,93.59,92.69,-0.11,-0.1187,0.7605,7651455,706398565.0,1.51663055e+11,93142562555.2
2019-11-11,'603259,药明康德,92.69,95.1,91.88,94.44,94.7,-2.01,-2.1225,0.7631,7676908,718349692.0,1.51843255217e+11,93253230970.4
2019-11-08,'603259,药明康德,94.7,96.89,94.35,96.2,95.3,-0.6,-0.6296,0.876,8813697,841468395.0,1.55090660186e+11,95275444739.4
2019-11-07,'603259,药明康德,95.3,96.2,94.22,95.3,94.74,0.56,0.5911,0.6426,6465090,615190798.0,1.56073283164e+11,95879090640.6
2019-11-06,'603259,药明康德,94.74,96.76,94.0,95.8,95.47,-0.73,-0.7646,0.5775,5809972,552512167.0,1.55156168384e+11,95315687799.5
2019-11-05,'603259,药明康德,95.47,96.85,94.71,96.79,97.1,-1.63,-1.6787,0.8856,8909697,851407664.0,1.56351693009e+11,96050123645.9
2019-11-04,'603259,药明康德,97.1,98.5,95.22,95.22,94.46,2.64,2.7948,1.1605,11675174,1130072185.0,1.59021152102e+11,97690028344.2
2019-11-01,'603259,药明康德,94.46,94.71,92.42,93.81,94.07,0.39,0.4146,1.443,14517981,1361115146.0,1.54697610994e+11,95033986378.9
2019-10-31,'603259,药明康德,94.07,94.07,89.3,89.3,85.52,8.55,9.9977,2.4,24145811,2247644907.0,1.54058906058e+11,94641616543.1
2019-10-30,'603259,药明康德,85.52,86.33,84.3,85.9,85.88,-0.36,-0.4192,0.575,5784936,493409661.0,1.40056528607e+11,86039662451.0
2019-10-29,'603259,药明康德,85.88,86.99,85.2,85.2,85.49,0.39,0.4562,0.5536,5569157,480597713.0,1.40646102394e+11,86401849991.8
2019-10-28,'603259,药明康德,85.49,86.0,83.65,83.83,83.18,2.31,2.7771,0.8694,8746832,743769981.0,1.40007397458e+11,86009480156.0
2019-10-25,'603259,药明康德,83.18,84.33,82.82,83.5,82.7,0.48,0.5804,0.649,6529264,543838616.0,1.36224298989e+11,83685443436.4
2019-10-24,'603259,药明康德,82.7,84.68,81.81,84.16,84.39,-1.69,-2.0026,0.6603,6643504,549628976.0,1.35438200606e+11,83202526715.4
2019-10-23,'603259,药明康德,84.39,86.39,84.18,85.6,86.05,-1.66,-1.9291,0.5403,5436281,462623844.0,1.38205921996e+11,84902796003.8
2019-10-22,'603259,药明康德,86.05,86.82,84.69,85.4,85.25,0.8,0.9384,0.5923,5959025,511645802.0,1.40924512238e+11,86572882997.1
2019-10-21,'603259,药明康德,85.25,89.0,83.8,87.91,88.5,-3.25,-3.6723,0.91,9155049,783994954.0,1.39614348266e+11,85768021795.5
2019-10-18,'603259,药明康德,88.5,90.25,87.8,89.9,89.9,-1.4,-1.5573,0.8385,8436108,751754868.0,1.44936889402e+11,89037770427.0
2019-10-17,'603259,药明康德,89.9,90.21,87.28,88.6,88.23,1.67,1.8928,0.9555,9612960,856734528.0,1.47229676354e+11,90446277529.8
2019-10-16,'603259,药明康德,88.23,89.71,87.6,87.8,88.0,0.23,0.2614,0.8589,8641356,765250373.0,1.44494709062e+11,88766129771.5
2019-10-15,'603259,药明康德,88.0,90.49,87.2,88.3,88.3,-0.3,-0.3398,0.6409,6447831,572723880.0,1.4411803692e+11,88534732176.0
2019-10-14,'603259,药明康德,88.3,90.92,87.0,90.2,88.63,-0.33,-0.3723,0.7153,7196243,641838402.0,1.4460934841e+11,88836555126.6
2019-10-11,'603259,药明康德,88.63,90.38,87.48,88.93,88.23,0.4,0.4534,0.7751,7797782,692508642.0,1.45149791048e+11,89168560372.3
2019-10-10,'603259,药明康德,88.23,88.67,84.0,84.15,83.46,4.77,5.7153,1.483,14920557,1293999441.0,1.44494709062e+11,88766129771.5
2019-10-09,'603259,药明康德,83.46,83.7,81.29,83.5,83.7,-0.24,-0.2867,0.8774,8827674,727821077.0,1.36682856379e+11,83967144856.9
2019-10-08,'603259,药明康德,83.7,87.87,83.26,85.85,86.7,-3.0,-3.4602,1.0777,10842902,923016585.0,1.3707590557e+11,84208603217.4
2019-09-30,'603259,药明康德,86.7,87.48,85.07,86.92,87.04,-0.34,-0.3906,0.6336,6374398,550272748.0,1.41989020466e+11,87226832723.4
2019-09-27,'603259,药明康德,87.04,88.42,83.4,85.99,86.0,1.04,1.2093,0.8794,8847508,765749365.0,1.42545840154e+11,87568898734.1
2019-09-26,'603259,药明康德,86.0,87.76,85.0,86.33,86.39,-0.39,-0.4514,0.8019,8068056,695893079.0,1.4084262699e+11,86522579172.0
2019-09-25,'603259,药明康德,86.39,88.0,84.42,84.63,85.0,1.39,1.6353,1.2654,12731232,1105849349.0,1.41481331926e+11,86914949007.8
2019-09-24,'603259,药明康德,85.0,85.66,82.18,82.79,82.6,2.4,2.9056,0.9846,9905339,835579506.0,1.39204922025e+11,85516502670.0
2019-09-23,'603259,药明康德,82.6,84.32,82.12,84.2,84.5,-1.9,-2.2485,0.6119,6155832,511319316.0,1.35274430109e+11,83101919065.2
2019-09-20,'603259,药明康德,84.5,85.3,82.51,82.55,82.4,2.1,2.5485,0.9238,9294562,784062852.0,1.38386069542e+11,85013464419.0
2019-09-19,'603259,药明康德,82.4,83.88,81.25,83.27,82.9,-0.5,-0.6031,0.8546,8597786,705840508.0,1.34974769074e+11,82900703764.8
2019-09-18,'603259,药明康德,82.9,83.89,80.64,80.64,80.42,2.48,3.0838,1.3742,13825859,1141293798.0,1.35793790731e+11,83403742015.8
2019-09-17,'603259,药明康德,80.42,81.8,79.73,80.85,80.97,-0.55,-0.6793,0.6402,6440802,520818543.0,1.31731443312e+11,80908672290.8
2019-09-16,'603259,药明康德,80.97,81.9,80.18,80.7,80.64,0.33,0.4092,0.8093,8141810,659432344.0,1.32632367135e+11,81462014366.9
2019-09-12,'603259,药明康德,80.64,81.1,79.02,81.05,80.85,-0.21,-0.2597,0.7924,7972549,637376647.0,1.32091812841e+11,81130009121.3
2019-09-11,'603259,药明康德,80.85,82.05,79.3,82.0,82.02,-1.17,-1.4265,0.96,9658485,779126865.0,1.32435801937e+11,81341285186.7
2019-09-10,'603259,药明康德,82.02,83.5,81.31,82.44,82.11,-0.09,-0.1096,1.0385,10448311,860449472.0,1.34352312614e+11,82518394694.0
2019-09-09,'603259,药明康德,82.11,83.1,81.59,82.51,82.16,-0.05,-0.0609,1.0031,10091888,829651805.0,1.34499736513e+11,82608941579.2
2019-09-06,'603259,药明康德,82.16,82.66,80.63,82.2,82.2,-0.04,-0.0487,0.8455,8506120,695652181.0,1.34581638678e+11,82659245404.3
2019-09-05,'603259,药明康德,82.2,82.98,81.3,82.16,81.95,0.25,0.3051,1.1077,11144503,913889994.0,1.34647160411e+11,82699488464.4
2019-09-04,'603259,药明康德,81.95,84.6,80.0,84.27,83.93,-1.98,-2.3591,1.5461,15555084,1274380561.0,1.34237649582e+11,82447969338.9
2019-09-03,'603259,药明康德,83.93,87.38,83.5,87.08,87.42,-3.49,-3.9922,0.9749,9808212,829906869.0,1.37480975344e+11,84440000812.9
2019-09-02,'603259,药明康德,87.42,87.68,85.47,86.52,86.7,0.72,0.8304,0.7668,7714634,665417352.0,1.4319774651e+11,87951207804.8
2019-08-30,'603259,药明康德,86.7,88.1,82.92,83.0,82.75,3.95,4.7734,1.0072,10133528,874141122.0,1.42018355324e+11,87226832723.4
2019-08-29,'603259,药明康德,82.75,83.56,81.6,82.7,83.27,-0.52,-0.6245,0.6552,6592217,543818464.0,1.35548084234e+11,83252830540.5
2019-08-28,'603259,药明康德,83.27,84.22,81.66,83.65,83.32,-0.05,-0.06,0.8374,8424924,697554761.0,1.36399866757e+11,83775990321.5
2019-08-27,'603259,药明康德,83.32,86.3,82.54,83.0,82.09,1.23,1.4984,1.6543,16643368,1397632338.0,1.36481768922e+11,83826294146.6
2019-08-26,'603259,药明康德,82.09,82.55,80.65,81.7,82.57,-0.48,-0.5813,0.9546,9604088,783046032.0,1.34466975646e+11,82588820049.2
2019-08-23,'603259,药明康德,82.57,82.6,77.1,77.29,77.4,5.17,6.6796,1.4098,14183429,1139430253.0,1.35253236437e+11,83071736770.1
2019-08-22,'603259,药明康德,77.4,79.18,76.7,77.5,76.83,0.57,0.7419,0.7725,7772370,603409206.0,1.26784552504e+11,77870321254.8
2019-08-21,'603259,药明康德,76.83,77.39,75.4,76.65,76.51,0.32,0.4182,0.8325,8375305,640883060.0,1.25850867815e+11,77296857648.7
2019-08-20,'603259,药明康德,76.51,78.38,73.1,73.1,74.0,2.51,3.3919,1.731,17415540,1330977785.0,1.25326693954e+11,76974913168.0
2019-08-19,'603259,药明康德,74.0,74.97,72.5,72.51,71.9,2.1,2.9207,1.4293,14379870,1065842198.0,1.21215205236e+11,74449661148.0
2019-08-16,'603259,药明康德,71.9,72.75,68.54,68.54,68.36,3.54,5.1785,1.2674,12750691,912520188.0,1.17775314277e+11,72336900493.8
2019-08-15,'603259,药明康德,68.36,70.21,68.01,69.0,70.25,-1.89,-2.6904,1.2349,12423670,856921805.0,1.11976640945e+11,68775389676.7
2019-08-14,'603259,药明康德,70.25,72.58,65.99,67.0,68.86,1.39,2.0186,2.4787,24937812,1710353858.0,1.15072542808e+11,70676874265.5
2019-08-13,'603259,药明康德,68.86,69.69,67.05,67.11,67.6,1.26,1.8639,1.2036,12109429,830184578.0,1.12795662602e+11,69278427927.7
2019-08-12,'603259,药明康德,67.6,67.68,65.13,65.16,65.18,2.42,3.7128,0.8088,8136670,543944807.0,1.10731728026e+11,68010771535.2
2019-08-09,'603259,药明康德,65.18,66.1,64.86,65.15,65.17,0.01,0.0153,0.9528,9586147,629300785.0,1.06767663207e+11,65576066400.4
2019-08-08,'603259,药明康德,65.17,65.55,63.71,63.78,62.99,2.18,3.4609,0.9443,9500261,614156689.0,1.06751282773e+11,65566005635.3
2019-08-07,'603259,药明康德,62.99,63.73,62.76,63.27,62.9,0.09,0.1431,0.4434,4460804,282168202.0,1.03180348349e+11,63372758861.0
2019-08-06,'603259,药明康德,62.9,63.02,61.62,61.81,62.8,0.1,0.1592,0.5288,5320581,332180767.0,1.03032924451e+11,63282211975.8
2019-08-05,'603259,药明康德,62.8,63.77,62.54,63.3,63.86,-1.06,-1.6599,0.5499,5531985,348813775.0,1.02869120119e+11,63181604325.6
2019-08-02,'603259,药明康德,63.86,64.39,62.93,63.8,64.89,-1.03,-1.5873,0.5809,5844216,371482692.0,1.04605446032e+11,64248045417.7
2019-08-01,'603259,药明康德,64.89,65.47,64.51,65.0,64.99,-0.1,-0.1539,0.4035,4059276,263382761.0,1.06292630645e+11,65284304214.8
2019-07-31,'603259,药明康德,64.99,66.5,64.75,66.4,66.43,-1.44,-2.1677,0.5239,5270911,344667054.0,1.06456434977e+11,65384911865.0
2019-07-30,'603259,药明康德,66.43,67.46,66.38,67.3,66.92,-0.49,-0.7322,0.4273,4299069,287162486.0,1.08815217349e+11,66833662027.9
2019-07-29,'603259,药明康德,66.92,68.1,66.78,67.01,67.2,-0.28,-0.4167,0.5201,5232966,352496839.0,1.09617858573e+11,67326639513.8
2019-07-26,'603259,药明康德,67.2,67.39,65.06,65.25,65.58,1.62,2.4703,0.7837,7884820,523231855.0,1.10076510701e+11,67608340934.4
2019-07-25,'603259,药明康德,65.58,66.0,64.58,65.63,65.66,-0.08,-0.1218,0.4929,4958691,323762680.0,1.07422880532e+11,65978497001.2
2019-07-24,'603259,药明康德,65.66,65.88,64.7,65.1,64.93,0.73,1.1243,0.8014,8062428,526506957.0,1.07553923997e+11,66058983121.3
2019-07-23,'603259,药明康德,64.93,65.06,64.32,64.8,64.52,0.41,0.6355,0.4421,4447588,288243668.0,1.06358152378e+11,65324547274.9
2019-07-22,'603259,药明康德,64.52,65.2,63.8,64.83,64.95,-0.43,-0.662,0.5703,5737260,370911595.0,1.05686554619e+11,64912055909.0
2019-07-19,'603259,药明康德,64.95,65.07,64.11,64.59,64.28,0.67,1.0423,0.5564,5597766,363145011.0,1.06390913244e+11,65344668804.9
2019-07-18,'603259,药明康德,64.28,65.07,63.2,64.75,64.98,-0.7,-1.0773,0.5062,5092702,327364825.0,1.05293424224e+11,64670597548.6
2019-07-17,'603259,药明康德,64.98,65.6,64.5,64.86,64.85,0.13,0.2005,0.4955,4985167,324109339.0,1.06440054544e+11,65374851100.0
2019-07-16,'603259,药明康德,64.85,65.1,64.33,64.72,64.93,-0.08,-0.1232,0.5398,5430528,351777886.0,1.06227108913e+11,65244061154.7
2019-07-15,'603259,药明康德,64.93,65.1,61.83,63.09,63.5,1.43,2.252,0.686,6901316,442363289.0,1.06358152378e+11,65324547274.9
2019-07-12,'603259,药明康德,63.5,64.76,63.5,63.7,63.57,-0.07,-0.1101,0.4187,4212841,269517977.0,1.04015750439e+11,63885857877.0
2019-07-11,'603259,药明康德,63.57,64.8,63.2,64.7,64.38,-0.81,-1.2582,0.4917,4946882,316444413.0,1.04130413471e+11,63956283232.1
2019-07-10,'603259,药明康德,64.38,65.82,64.15,64.76,64.5,-0.12,-0.186,0.5518,5551582,360900486.0,1.05457228555e+11,64771205198.8
2019-07-09,'603259,药明康德,64.5,65.2,64.0,64.26,64.63,-0.13,-0.2011,0.552,5553234,358963550.0,1.05653793753e+11,64891934379.0
2019-07-08,'603259,药明康德,64.63,65.96,63.4,65.5,65.92,-1.29,-1.9569,0.675,6791069,438566794.0,1.05866739384e+11,65022724324.3
2019-07-05,'603259,药明康德,65.92,66.3,65.05,66.19,65.9,0.02,0.0303,0.6035,6071315,399178745.0,1.07979815259e+11,66320563011.8
2019-07-04,'603259,药明康德,65.9,66.95,65.26,66.6,66.75,-0.85,-1.2734,0.7815,7862987,518055083.0,1.07947054393e+11,66300441481.8
2019-07-03,'603259,药明康德,66.75,67.73,66.4,67.73,67.97,-1.22,-1.7949,0.8863,8916697,598150443.0,1.0933939121e+11,67155606508.5
2019-07-02,'603259,DR药明康,67.97,69.4,64.6,64.6,64.66,3.31,5.1191,1.052,10584274,713185433.0,1.11337804053e+11,68383019840.9
2019-07-01,'603259,药明康德,91.1,92.66,87.12,87.99,86.68,4.42,5.0992,1.3733,9868924,886777436.0,1.06589818543e+11,65466835250.3
2019-06-28,'603259,药明康德,86.68,87.0,85.71,86.89,87.01,-0.33,-0.3793,0.6589,4735221,408681437.0,1.01418281793e+11,62290508007.6
2019-06-27,'603259,药明康德,87.01,87.66,86.01,87.5,86.89,0.12,0.1381,0.9209,6617917,574649686.0,1.01804392002e+11,62527654611.7
2019-06-26,'603259,药明康德,86.89,87.36,82.82,84.62,83.66,3.23,3.8609,1.2427,8930057,766536998.0,1.0166398829e+11,62441419483.0
2019-06-25,'603259,药明康德,83.66,85.69,82.68,85.4,85.1,-1.44,-1.6921,0.5902,4241293,355146809.0,97884788356.7,60120257267.2
2019-06-24,'603259,药明康德,85.1,85.3,84.01,84.3,85.06,0.04,0.047,0.6791,4880341,414572565.0,99569632908.9,61155078812.3
2019-06-21,'603259,药明康德,85.06,86.86,83.8,86.78,86.33,-1.27,-1.4711,0.979,7035668,598019961.0,99522831671.3,61126333769.4
2019-06-20,'603259,药明康德,86.33,86.33,85.03,85.64,85.72,0.61,0.7116,0.9749,7006208,601114900.0,1.01008770964e+11,62038988882.1
2019-06-19,'603259,药明康德,85.72,87.43,85.2,86.68,85.05,0.67,0.7878,0.867,6230465,535621395.0,1.00295052091e+11,61600626977.6
2019-06-18,'603259,药明康德,85.05,85.3,84.35,84.8,85.0,0.05,0.0588,0.6375,4581575,389195523.0,99511131361.9,61119147508.7
2019-06-17,'603259,药明康德,85.0,86.68,82.36,82.36,82.2,2.8,3.4063,0.9252,6649035,565055424.0,99455294310.0,61083216205.0
2019-06-14,'603259,药明康德,82.2,83.69,80.78,80.8,80.9,1.3,1.6069,0.7934,5701515,472078891.0,96179119909.2,59071063200.6
2019-06-13,'603259,药明康德,80.9,81.87,80.31,80.8,80.78,0.12,0.1486,0.4122,2961862,240285449.0,94658038937.4,58136849305.7
2019-06-12,'603259,药明康德,80.78,81.68,80.33,80.84,81.02,-0.24,-0.2962,0.349,2508353,202556697.0,94517631463.1,58050614176.9
2019-06-11,'603259,药明康德,81.02,81.5,78.44,78.8,78.85,2.17,2.7521,0.5456,3920471,314911261.0,94798446411.7,58223084434.5
2019-06-10,'603259,药明康德,78.85,78.95,76.77,77.65,77.17,1.68,2.177,0.3614,2597216,203574870.0,92259411251.1,56663665856.1
2019-06-06,'603259,药明康德,77.17,77.9,76.63,77.0,77.19,-0.02,-0.0259,0.2829,2033082,157249234.0,90293706610.6,55456374053.4
2019-06-05,'603259,药明康德,77.19,78.5,76.92,78.3,77.52,-0.33,-0.4257,0.3331,2393676,185093886.0,90317107856.3,55470746574.9
2019-06-04,'603259,药明康德,77.52,79.12,77.49,78.5,78.31,-0.79,-1.0088,0.2898,2082307,162423931.0,90703228410.7,55707893179.0
2019-06-03,'603259,药明康德,78.31,79.68,77.67,79.0,79.2,-0.89,-1.1237,0.3435,2468273,193641732.0,91627577616.7,56275607776.6
2019-05-31,'603259,药明康德,79.2,80.07,78.86,79.0,79.0,0.2,0.2532,0.3338,2398601,190150071.0,92668933051.2,56915184981.6
2019-05-30,'603259,药明康德,79.0,79.98,78.51,79.35,79.72,-0.72,-0.9032,0.2812,2020832,159780653.0,92434920594.0,56771459767.0
2019-05-29,'603259,药明康德,79.72,80.32,78.7,78.85,79.0,0.72,0.9114,0.3636,2613056,207797234.0,93277365439.9,57288870539.6
2019-05-28,'603259,药明康德,79.0,80.4,78.47,79.99,80.39,-1.39,-1.7291,0.4211,3025863,240671501.0,92434920594.0,56771459767.0
2019-05-27,'603259,药明康德,80.39,80.8,78.5,79.72,79.71,0.68,0.8531,0.3663,2632279,209708159.0,94061307171.5,57770350008.5
2019-05-24,'603259,药明康德,79.71,80.6,79.0,79.05,79.09,0.62,0.7839,0.2665,1914944,152686059.0,93265664817.1,57281684278.8
2019-05-23,'603259,药明康德,79.09,81.88,78.98,81.88,81.97,-2.88,-3.5135,0.3832,2753945,219600269.0,92540226199.7,56836136113.6
2019-05-22,'603259,药明康德,81.97,82.56,80.87,81.37,81.12,0.85,1.0478,0.5197,3734875,305721905.0,95910005583.4,58905779203.8
2019-05-21,'603259,药明康德,81.12,81.76,78.54,79.0,78.49,2.63,3.3507,0.4723,3394211,274093887.0,94915452640.3,58294947041.8
2019-05-20,'603259,药明康德,78.49,80.99,77.81,80.23,80.46,-1.97,-2.4484,0.3528,2535318,199622774.0,91838188828.1,56404960469.8
2019-05-17,'603259,药明康德,80.46,82.45,80.0,81.32,81.47,-1.01,-1.2397,0.4508,3239214,264382469.0,94143211531.6,57820653833.6
2019-05-16,'603259,药明康德,81.47,81.8,80.36,81.39,81.51,-0.04,-0.0491,0.3094,2223085,180214284.0,95324974440.4,58546466167.3
2019-05-15,'603259,药明康德,81.51,82.0,80.06,80.98,80.57,0.94,1.1667,0.4323,3106507,251670140.0,95371776931.9,58575211210.2
2019-05-14,'603259,药明康德,80.57,82.1,79.02,79.02,79.8,0.77,0.9649,0.5769,4145697,336480408.0,94271918383.0,57899702701.6
2019-05-13,'603259,药明康德,79.8,80.8,77.17,78.07,78.28,1.52,1.9417,0.6034,4336213,343110582.0,93370970422.8,57346360625.4
2019-05-10,'603259,药明康德,78.28,78.5,75.2,76.0,74.76,3.52,4.7084,0.8484,6096859,471582824.0,91592475748.1,56254048994.4
2019-05-09,'603259,药明康德,74.76,79.69,74.23,79.69,80.0,-5.24,-6.55,1.1719,8421913,643175497.0,87473856501.4,53724485217.5
2019-05-08,'603259,药明康德,80.0,81.2,79.5,79.95,80.85,-0.85,-1.0513,0.4247,3051802,244581227.0,93604982880.0,57490085840.0
2019-05-07,'603259,药明康德,80.85,81.9,80.0,81.0,80.84,0.01,0.0124,3.2405,3376569,273093939.0,94599535823.1,8424453252.6
2019-05-06,'603259,药明康德,80.84,84.5,79.68,79.68,88.52,-7.68,-8.676,6.9155,7205878,589437432.0,94587835200.2,8423411267.04
2019-04-30,'603259,药明康德,88.52,88.8,87.25,88.8,89.99,-1.47,-1.6335,3.3616,3502778,308629168.0,1.03573913557e+11,9223656177.12
